billNum,lcoNum,sessYear,sessNum,typeCode,billTitle,stmtPurp,emergencyCert,raised,proposed,subBill,nomination,numPages,houseCalNum,senateCalNum,filedDate,readIntoFloor,petitionNum,pasaNum,pasaType,senateAmd,houseAmd
HB05083,972,2020,157,PB    ,AN ACT CONCERNING MEDICAID PROVIDER RATES AND ACCESS TO CARE.,To require the Commissioner of Social Services to pay Medicaid providers enough to ensure that Medicaid recipients have access to quality care.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05084,668,2020,157,PB    ,AN ACT CONCERNING MEDICAID PROVIDER REIMBURSEMENT RATES.,To provide sufficient Medicaid reimbursement to providers to ensure adequate access to care.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05085,39,2020,157,PB    ,AN ACT LIMITING STATE RECOVERY OF PUBLIC ASSISTANCE PAYMENTS.,"To reduce the financial burden on public assistance beneficiaries by eliminating the requirement they reimburse the state, except as required under federal law.",FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05086,1079,2020,157,PB    ,AN ACT ENCOURAGING REGIONALIZATION OF 9-1-1 DISPATCH CENTERS.,To increase transition grants and other financial incentives to encourage municipalities to share 9-1-1 dispatch services and increase taxpayer savings.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05087,1395,2020,157,CB    ,AN ACT EXEMPTING VETERANS FROM THE PASSPORT TO THE PARKS MOTOR VEHICLE REGISTRATION FEE.,To exempt veterans from payment of the Passport to the Parks fee.,FALSE,FALSE,FALSE,FALSE,FALSE,2,,,2020-02-19 00:00:00,2020-02-20 00:00:00,,0, ,,
HB05088,649,2020,157,PB    ,AN ACT APPROPRIATING FUNDS FOR BILINGUAL EDUCATION.,To provide additional educational resources to a growing bilingual student population in the state of Connecticut.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05089,1044,2020,157,PB    ,AN ACT CONCERNING THE AMOUNT A TOWN MAY RECEIVE IN EDUCATION COST SHARING GRANT FUNDS.,To protect towns against reductions in education cost sharing grant funds.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05090,1061,2020,157,PB    ,AN ACT CONCERNING A SURCHARGE ON CAPITAL GAINS AND A REDUCTION OF THE PERSONAL INCOME TAX RATES ON CERTAIN INCOME.,To establish a surcharge on the net gain from the sale or exchange of capital assets for certain taxpayers and reduce the rates of tax imposed on Connecticut adjusted income up to certain amounts.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05091,873,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR PEDESTRIAN SAFETY INITIATIVES IN STAMFORD.,"To authorize bonds of the state for pedestrian safety initiatives in Stamford, including improvements to crosswalks along High Ridge Road.",FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05092,1082,2020,157,PB    ,AN ACT AUTHORIZING BONDS OF THE STATE FOR THE RENOVATION AND EXPANSION OF GAYLORD SPECIALTY HEALTHCARE IN WALLINGFORD.,To authorize bonds of the state for the renovation and expansion of Gaylord Specialty Healthcare in Wallingford to better serve patients and improve patient and staff safety.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05093,926,2020,157,RB    ,AN ACT CONCERNING FOOD ALLERGY INFORMATION IN FOOD ESTABLISHMENTS.,To require the display of food allergy information in the kitchen and designated staff area of food establishments.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05094,757,2020,157,RB    ,AN ACT ALLOWING MEDICAL ASSISTANTS TO ADMINISTER VACCINES.,To allow medical assistants to administer vaccines.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-10 00:00:00,2020-02-11 00:00:00,,0, ,,
HB05095,730,2020,157,RB    ,AN ACT ESTABLISHING A TASK FORCE TO STUDY A CONSERVED PERSON'S RIGHT TO INTERACT WITH OTHERS.,To ensure that a conserved person has the right to timely visits with loved ones.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05096,759,2020,157,RB    ,AN ACT EXPANDING ELIGIBILITY FOR THE ALZHEIMER'S DISEASE RESPITE PROGRAM.,To increase access to the Alzheimer's disease respite program.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05097,750,2020,157,RB    ,AN ACT INCREASING FINANCIAL ASSISTANCE FOR GRANDPARENTS AND OTHER NONPARENT RELATIVES RAISING NEEDY CHILDREN.,To reduce financial burdens on grandparents and other relatives raising needy children.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05098,1167,2020,157,RB    ,AN ACT RAISING THE PERSONAL NEEDS ALLOWANCE FOR CERTAIN RESIDENTS OF LONG-TERM CARE INSTITUTIONS.,To increase the amount of money residents of long-term care institutions who receive medical assistance may keep for personal needs.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05099,1163,2020,157,RB    ,AN ACT CONCERNING AN INCOME TAX DEDUCTION FOR LONG-TERM CARE INSURANCE PREMIUMS.,To encourage the purchase of long-term care insurance.,FALSE,TRUE,FALSE,TRUE,FALSE,8,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05100,1075,2020,157,PB    ,AN ACT APPROPRIATING FUNDS FOR HOUSING RESOURCES FOR THE HOMELESS AND TO PREVENT HOMELESSNESS.,To provide increased funding for the coordinated access networks and the United Way of Connecticut 2-1-1 Infoline program for housing resources.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05101,837,2020,157,PB    ,AN ACT EXEMPTING THE REGISTRATION OF MULTIPLE VEHICLES BY ONE OWNER FROM PAYMENT OF THE PASSPORT TO THE PARKS REGISTRATION FEE ON EACH VEHICLE.,To require payment of the Passport to the Parks motor vehicle registration fee on only one of the cars owned by a person when such person registers more than one car.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05102,760,2020,157,RB    ,AN ACT AUTHORIZING THE USE OF PINK BLAZE CLOTHING FOR HUNTING.,To authorize the wearing of pink fluorescent when hunting.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05103,771,2020,157,RB    ,AN ACT REQUIRING AN EVALUATION OF THE STATE'S ENVIRONMENTAL JUSTICE LAW.,To strengthen the requirements under the state's environmental justice law.,FALSE,TRUE,FALSE,FALSE,FALSE,5,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05104,755,2020,157,RB    ,"AN ACT PROHIBITING THE IMPORT, SALE AND POSSESSION OF AFRICAN ELEPHANTS, LIONS, LEOPARDS, BLACK RHINOCEROS, WHITE RHINOCEROS AND GIRAFFES.",To prohibit the import and trade of any big six African species.,FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05105,968,2020,157,RB    ,AN ACT CONCERNING REVISIONS TO THE CONNECTICUT-GROWN PROGRAM.,"To (1) include chicken eggs as part of the state-funded Connecticut Farmers' Market/WIC and Senior Nutrition programs, (2) increase fines for violating certain farm product grading and marketing requirements, and (3) provide the Commissioner of Agriculture with infraction authority for the violation of statutes under the commissioner's authority.",FALSE,TRUE,FALSE,FALSE,FALSE,7,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05106,868,2020,157,PB    ,AN ACT EXEMPTING SENIOR CITIZENS FROM PAYMENT OF THE PASSPORT TO THE PARKS MOTOR VEHICLE REGISTRATION FEE.,To exempt senior citizens from the Passport to the Parks motor vehicle registration fee.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05107,477,2020,157,PB    ,AN ACT ESTABLISHING A PERSONAL INCOME TAX CREDIT FOR PARENTS WHO SUFFER THE BIRTH OF A STILLBORN CHILD.,To establish a credit against the personal income tax for parents who suffer the birth of a stillborn child.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05108,89,2020,157,PB    ,AN ACT ELIMINATING THE ESTATE TAX.,To eliminate the estate tax.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05109,1222,2020,157,PB    ,AN ACT EXEMPTING BREASTFEEDING SUPPLIES FROM THE SALES AND USE TAXES.,To exempt breastfeeding supplies from the sales and use taxes.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05110,904,2020,157,PB    ,AN ACT CONCERNING THE ALCOHOLIC BEVERAGES TAX EXEMPTION FOR CERTAIN BARRELS OF BEER.,To increase the number of barrels of beer that are exempt from the alcoholic beverages tax from fifteen annually to fifteen monthly.,FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05111,1160,2020,157,RB    ,AN ACT ESTABLISHING A TASK FORCE TO STUDY WORK-BASED LEARNING OPPORTUNITIES IN INDUSTRIES WITH A HIRING NEED IN THE STATE.,"To establish a task force to identify high-growth, high-demand jobs and analyze the implementation and creation of partnerships that provide apprenticeship opportunities for such jobs.",FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05112,1185,2020,157,RB    ,AN ACT CONCERNING THE BUDGET OF THE CONNECTICUT STATE COLLEGES AND UNIVERSITIES.,To require the Board of Regents for Higher Education to include the central office in the itemization of its budget request.,FALSE,TRUE,FALSE,FALSE,FALSE,6,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05113,1117,2020,157,RB    ,AN ACT REQUIRING LEGISLATIVE APPROVAL FOR THE MERGER OR CLOSING OF INSTITUTIONS WITHIN THE CONNECTICUT STATE COLLEGES AND UNIVERSITIES.,To require legislative approval for the merger or closing of institutions within the Connecticut state colleges and universities.,FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05114,1203,2020,157,RB    ,AN ACT REQUIRING TRAINING FOR THE MEMBERS OF THE GOVERNING BOARDS OF THE INSTITUTIONS OF HIGHER EDUCATION IN THE STATE.,To require training of each board member responsible for governing any institution of higher education in the state.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05115,1166,2020,157,RB    ,AN ACT CONCERNING THE UNFUNDED PENSION LIABILITY PORTION OF THE FRINGE BENEFIT COST FOR EMPLOYEES OF THE CONSTITUENT UNITS OF THE STATE SYSTEM OF HIGHER EDUCATION.,To require the Comptroller to fund the unfunded pension liability portion of the fringe benefit cost for employees of the constituent units of the state system of higher education.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05116,1206,2020,157,RB    ,AN ACT CONCERNING HIGHER EDUCATION.,To require the Office of Higher Education to study issues related to higher education.,FALSE,TRUE,FALSE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05117,1205,2020,157,RB    ,AN ACT CONCERNING THE LEGISLATIVE COMMISSIONERS' OFFICE RECOMMENDATIONS REGARDING TECHNICAL REVISIONS TO THE HIGHER EDUCATION STATUTES.,To make technical revisions to the higher education statutes.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05118,798,2020,157,RB    ,AN ACT REQUIRING LANDLORDS TO PROVIDE SECURITY SYSTEMS AND LIGHTING IN RENTAL PROPERTY HALLWAYS.,To require landlords to provide security systems and lighting in rental property hallways for the safety of tenants.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05119,1171,2020,157,RB    ,AN ACT CONCERNING THE REMOVAL OF SATELLITE DISHES ON RENTAL PROPERTY.,To require the removal of unused satellite dishes prior to the installation of a new satellite dish on rental property.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05120,928,2020,157,RB    ,AN ACT REQUIRING HOUSING AUTHORITIES TO PROVIDE VOTER REGISTRATION APPLICATIONS TO PROSPECTIVE TENANTS.,To require housing authorities to provide prospective tenants with voter registration applications.,FALSE,TRUE,FALSE,FALSE,FALSE,3,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05121,848,2020,157,RB    ,AN ACT CONCERNING CERTAIN PROTECTIONS FOR GROUP AND FAMILY CHILD CARE HOMES.,To clarify and enforce protections for licensed group child care homes and licensed family child care homes and prevent landlords and certain homeowners associations from placing restrictions on the operation of such homes.,FALSE,TRUE,FALSE,FALSE,FALSE,11,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05122,889,2020,157,RB    ,AN ACT CONSIDERING CONSIDERATION OF CRIMINAL CONVICTIONS OF A PROSPECTIVE TENANT.,To prohibit housing providers from considering a prospective tenant's criminal conviction after certain time periods.,FALSE,TRUE,FALSE,FALSE,FALSE,14,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05123,891,2020,157,RB    ,AN ACT CONCERNING THE PERMITTING AND SAFETY OF RENTAL UNITS.,To authorize building officials to request proof of a building permit for rental unit construction and impose a penalty for construction without a permit and to impose strict liability against rental property owners for dwellings containing toxic levels of lead.,FALSE,TRUE,FALSE,FALSE,FALSE,7,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05124,1192,2020,157,RB    ,AN ACT REQUIRING LANDLORDS TO NOTIFY TENANTS OF FORECLOSURE PROCEEDINGS.,To require landlords to notify prospective and current tenants of foreclosure proceedings and to permit tenants to seek court appointment of a receiver upon receiving such notice.,FALSE,TRUE,FALSE,FALSE,FALSE,6,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05125,805,2020,157,RB    ,AN ACT CONCERNING TRANSPARENCY OF RENTAL RATES FOR TENANTS RECEIVING RENTAL ASSISTANCE.,To require housing authorities administering a housing voucher program to post the maximum allowable rental rate for units on their Internet web sites and submit such rates to the 2-1-1 Infoline program for posting on its Internet web site.,FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05126,987,2020,157,RB    ,"AN ACT CONCERNING INSPECTIONS OF RENTAL PROPERTY PRIOR TO OCCUPANCY OR TERMINATION, LATE RENTAL PAYMENTS AND DESIGNATION OF A RENTAL HOUSING OMBUDSMAN.","To permit tenants to request an inspection of rental property prior to occupancy and after notice of termination of a tenancy, to cap late fees for rental payments and to create a Rental Housing Ombudsman within the Department of Housing.",FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05127,927,2020,157,RB    ,AN ACT CONCERNING THE STATE'S LONG-TERM AND SHORT-TERM PLANNING CONCERNING HOUSING DEVELOPMENT.,To impose additional requirements concerning the content of the state's consolidated plan for housing and community development and annual action plans.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05128,509,2020,157,RB    ,AN ACT CONCERNING MINOR REVISIONS TO STATUTES REGARDING BOND-FINANCED STATE HOUSING PROGRAMS.,"To redefine ""administrative expense"" for purposes of certain bond-financed state housing programs and to make minor revisions to the statute concerning the homelessness prevention response fund.",FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05129,931,2020,157,RB    ,AN ACT CONCERNING A TRANSITION PROGRAM FOR INCARCERATED PERSONS BEING RELEASED FROM PRISON.,To require the Departments of Correction and Housing to establish a transition program to ensure that incarcerated persons obtain housing prior to their release from prison.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05130,1232,2020,157,PB    ,AN ACT CONCERNING THE TAXATION OF PALLIATIVE MARIJUANA AND THE RETAIL SALE OF MARIJUANA.,To ensure that palliative marijuana is not subject to sales or excise taxes and legalize and tax the sale and use of marijuana by persons twenty-one years of age or older.,FALSE,FALSE,TRUE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05131,1179,2020,157,RB    ,AN ACT CONCERNING THE APPROVAL OF CERTAIN NEW MUNICIPAL CONSTRUCTION PROJECTS.,To require municipalities to hold public hearings on proposed construction projects with estimated costs greater than twenty-five million dollars.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05132,1215,2020,157,RB    ,AN ACT CONCERNING THE REORGANIZATION OF THE ZONING ENABLING ACT AND THE PROMOTION OF MUNICIPAL COMPLIANCE.,"To (1) restructure the Zoning Enabling Act for clarity, (2) promote the purposes of the federal Fair Housing Act, (3) provide an administrative mechanism to promote compliance with municipal affordable housing plans, and (4) require the Secretary of the Office of Policy and Management to convene a working group to study municipal affordable housing plans and zoning regulations.",FALSE,TRUE,FALSE,FALSE,FALSE,12,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05133,1018,2020,157,RB    ,AN ACT CONCERNING THE USE OF THE PENFIELD REEF LIGHTHOUSE AS A COLUMBARIUM.,To authorize the use of the Penfield Reef lighthouse as a columbarium.,FALSE,TRUE,FALSE,FALSE,FALSE,4,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05134,1194,2020,157,RB    ,"AN ACT VALIDATING THE DECEMBER 10, 2019, REFERENDUM IN REGIONAL SCHOOL DISTRICT NO. 19.","To validate the referendum held on December 10, 2019, in Regional School District No. 19.",FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05135,1094,2020,157,RB    ,AN ACT CONCERNING THE REGULATION OF SIGNS BY ZONING COMMISSIONS.,"To authorize municipal zoning commissions to regulate the height, size, location, brightness and illumination of all signs.",FALSE,TRUE,FALSE,FALSE,FALSE,6,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05136,1217,2020,157,RB    ,AN ACT CONCERNING THE CONTINUATION OF RETIREMENT ALLOWANCES FOR CERTAIN RETIREES UPON SUBSEQUENT EMPLOYMENT BY A BOARD OF EDUCATION.,"To permit retired public safety personnel to receive retirement allowances, but not credit in to a municipal pension system, if such personnel are employed by a local or regional board of education in a public safety capacity after retirement.",FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05137,1176,2020,157,RB    ,AN ACT EXPANDING THE PROPERTY TAX EXEMPTION FOR CERTAIN RESIDENTIAL RENEWABLE ENERGY SOURCES AND NONRESIDENTIAL HYDROPOWER FACILITIES.,To revise the property tax exemption for certain renewable energy sources and hydropower facilities.,FALSE,TRUE,FALSE,FALSE,FALSE,5,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05138,1173,2020,157,RB    ,AN ACT REQUIRING A STUDY OF THE OBSTACLES TO MERGING OR CONSOLIDATING MUNICIPAL FIRE DISTRICTS AND FIRE DEPARTMENTS.,To require the Secretary of the Office of Policy and Management to conduct a study regarding the obstacles to merging or consolidating the fire districts or fire departments of two or more municipalities.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05139,1474,2020,157,CB    ,AN ACT INCREASING THE MAXIMUM FINE FOR OPERATING A SNOWMOBILE OR ALL-TERRAIN VEHICLE AT AN UNREASONABLE RATE OF SPEED OR IN A NEGLIGENT MANNER.,To increase the maximum fine for operating a snow mobile or all-terrain vehicle at an unreasonable rate of speed or in a negligent manner.,FALSE,FALSE,FALSE,FALSE,FALSE,2,,,2020-02-18 00:00:00,2020-02-19 00:00:00,,0, ,,
HB05140,970,2020,157,PB    ,"TO EXEMPT DISABLED VETERANS FROM THE ""PASSPORT TO THE PARKS FEE"".","To exempt disabled veterans from the ""Passport to the Parks Fee"".",FALSE,FALSE,TRUE,FALSE,FALSE,1,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05141,1211,2020,157,RB    ,AN ACT PROHIBITING THE SALE OF ENERGY DRINKS TO PERSONS UNDER SIXTEEN YEARS OF AGE.,To prohibit the sale of energy drinks to persons younger than sixteen years old.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05142,609,2020,157,RB    ,AN ACT CONCERNING CHILDREN'S SAFETY.,To require the Commissioner of Children and Families to conduct a study to determine whether policy and procedural changes within the Department of Children and Families may increase the safety of children.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
HB05143,604,2020,157,RB    ,AN ACT CONCERNING CHILDREN'S HEALTH.,To direct the Commissioner of Public Health to conduct a study to determine whether policy and procedural changes within the Department of Public Health may improve the health of children.,FALSE,TRUE,FALSE,FALSE,FALSE,2,,,2020-02-11 00:00:00,2020-02-13 00:00:00,,0, ,,
